sample	gene	chrom	start	end	compartment	nearest_te_bp	nearest_te_family
Cx_quinquefasciatus	gene-LOC6040482	NC_051863.1	1381001	1386287	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6040483	NC_051863.1	1388551	1390517	core	46	Simple_repeat
Cx_quinquefasciatus	gene-LOC6040484	NC_051863.1	1390824	1392315	core	13	Simple_repeat
Cx_quinquefasciatus	gene-LOC6040485	NC_051863.1	1392424	1394097	core	108	Unknown
Cx_quinquefasciatus	gene-LOC6040486	NC_051863.1	1398421	1400059	core	0	Low_complexity
Cx_quinquefasciatus	gene-LOC6040487	NC_051863.1	1400629	1401840	core	55	Unknown
Cx_quinquefasciatus	gene-LOC6040488	NC_051863.1	1408005	1413357	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6040490	NC_051863.1	1418065	1420385	core	11	Unknown
Cx_quinquefasciatus	gene-LOC6040491	NC_051863.1	1422901	1423630	shell	263	Unknown
Cx_quinquefasciatus	gene-LOC6040492	NC_051863.1	1426470	1446530	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6040493	NC_051863.1	1446567	1450802	core	0	Low_complexity
Cx_quinquefasciatus	gene-LOC6040494	NC_051863.1	1451408	1456012	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6040495	NC_051863.1	1472438	1481606	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6040499	NC_051863.1	1483125	1515097	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6040496	NC_051863.1	1488506	1499783	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6040497	NC_051863.1	1501862	1505746	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119768691	NC_051863.1	1505916	1508841	core	2236	Unknown
Cx_quinquefasciatus	gene-LOC6040498	NC_051863.1	1509349	1512326	core	267	LTR/Unknown
Cx_quinquefasciatus	gene-LOC6040500	NC_051863.1	1529331	1530482	core	371	LTR/Copia
Cx_quinquefasciatus	gene-LOC6040501	NC_051863.1	1539530	1541871	core	182	Unknown
Cx_quinquefasciatus	gene-LOC6040502	NC_051863.1	1541900	1542630	core	116	Simple_repeat
Cx_quinquefasciatus	gene-LOC6040504	NC_051863.1	1548378	1567115	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6040506	NC_051863.1	1574543	1609661	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6040507	NC_051863.1	1623087	1625270	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6040508	NC_051863.1	1631214	1640336	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6040511	NC_051863.1	1643638	1645869	shell	273	Low_complexity
Cx_quinquefasciatus	gene-LOC6040512	NC_051863.1	1646122	1646682	core	55	Unknown
Cx_quinquefasciatus	gene-LOC6040513	NC_051863.1	1649049	1722429	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6040514	NC_051863.1	1736642	1738031	core	137	Unknown
Cx_quinquefasciatus	gene-LOC6040515	NC_051863.1	1738654	2047174	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6040518	NC_051863.1	1898486	1900046	core	178	Unknown
Cx_quinquefasciatus	gene-LOC6040520	NC_051863.1	1941692	1945329	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6048805	NC_051863.1	2098030	2111329	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6048804	NC_051863.1	2104289	2116243	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6048802	NC_051863.1	2120397	2130528	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6048800	NC_051863.1	2134668	2137151	core	0	Low_complexity
Cx_quinquefasciatus	gene-LOC6048806	NC_051863.1	2221116	2470185	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6032571	NC_051863.1	2336495	2338751	shell	0	Low_complexity
Cx_quinquefasciatus	gene-LOC6039019	NC_051863.1	2685330	2692478	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119768689	NC_051863.1	2692500	2706676	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6039013	NC_051863.1	2701027	2702776	core	29	Unknown
Cx_quinquefasciatus	gene-LOC6039012	NC_051863.1	2706599	2708336	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039010	NC_051863.1	2711293	2713155	core	92	Unknown
Cx_quinquefasciatus	gene-LOC6039009	NC_051863.1	2720617	2812536	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6039007	NC_051863.1	2816745	2821129	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6039006	NC_051863.1	2834619	2836281	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6039005	NC_051863.1	2840212	2842899	core	83	Unknown
Cx_quinquefasciatus	gene-LOC6039004	NC_051863.1	2847154	2863108	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039003	NC_051863.1	2878950	2926447	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6039002	NC_051863.1	3041426	3043230	core	134	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039001	NC_051863.1	3066462	3073136	core	0	Low_complexity
Cx_quinquefasciatus	gene-LOC6039000	NC_051863.1	3072059	3073237	core	283	Unknown
Cx_quinquefasciatus	gene-LOC6038998	NC_051863.1	3076558	3118664	core	0	Low_complexity
Cx_quinquefasciatus	gene-LOC6038996	NC_051863.1	3120475	3128814	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6038993	NC_051863.1	3134364	3275051	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6038990	NC_051863.1	3278535	3287524	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6038989	NC_051863.1	3291410	3295950	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6038988	NC_051863.1	3305570	3309302	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6038987	NC_051863.1	3309912	3316826	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6038985	NC_051863.1	3327870	3373529	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6038984	NC_051863.1	3378402	3384810	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6038983	NC_051863.1	3415573	3419549	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6038982	NC_051863.1	3432327	3470957	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6044882	NC_051863.1	3750558	3754351	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6044883	NC_051863.1	3758450	3778045	core	0	LTR/Unknown
Cx_quinquefasciatus	gene-LOC6044757	NC_051863.1	3937674	3974409	core	0	LINE/I
Cx_quinquefasciatus	gene-LOC119768866	NC_051863.1	3966749	3968030	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6044755	NC_051863.1	3982351	3995855	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6044753	NC_051863.1	4006589	4008117	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6044752	NC_051863.1	4008778	4009524	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119770754	NC_051863.1	4011638	4016488	core	0	LTR/Pao
Cx_quinquefasciatus	gene-LOC6044751	NC_051863.1	4018205	4020183	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6044750	NC_051863.1	4024166	4044107	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6044749	NC_051863.1	4046282	4050548	core	90	Unknown
Cx_quinquefasciatus	gene-LOC119769724	NC_051863.1	4054421	4055417	core	1310	Unknown
Cx_quinquefasciatus	gene-LOC119770758	NC_051863.1	4055571	4056704	shell	572	Unknown
Cx_quinquefasciatus	gene-LOC6044748	NC_051863.1	4077773	4078643	core	38	Unknown
Cx_quinquefasciatus	gene-LOC6044747	NC_051863.1	4081272	4082297	shell	45	Unknown
Cx_quinquefasciatus	gene-LOC119769189	NC_051863.1	4085079	4085630	core	543	Unknown
Cx_quinquefasciatus	gene-LOC6044744	NC_051863.1	4085665	4106973	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6044746	NC_051863.1	4087515	4096621	core	0	DNA/Crypton-I
Cx_quinquefasciatus	gene-LOC6044745	NC_051863.1	4099510	4100811	core	86	Unknown
Cx_quinquefasciatus	gene-LOC6044743	NC_051863.1	4107110	4109103	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6044742	NC_051863.1	4109225	4109980	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6044741	NC_051863.1	4110302	4127308	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC119769749	NC_051863.1	4133260	4134955	core	399	Low_complexity
Cx_quinquefasciatus	gene-LOC119769748	NC_051863.1	4135014	4137580	core	107	Unknown
Cx_quinquefasciatus	gene-LOC6044739	NC_051863.1	4139252	4149432	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6044740	NC_051863.1	4155513	4156872	core	348	Unknown
Cx_quinquefasciatus	gene-LOC6044737	NC_051863.1	4162733	4164280	core	58	Unknown
Cx_quinquefasciatus	gene-LOC6044735	NC_051863.1	4169847	4171321	core	410	Unknown
Cx_quinquefasciatus	gene-LOC6044734	NC_051863.1	4172955	4173948	core	83	Unknown
Cx_quinquefasciatus	gene-LOC6044733	NC_051863.1	4173957	4176551	core	187	Simple_repeat
Cx_quinquefasciatus	gene-LOC6044732	NC_051863.1	4176532	4177471	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6044731	NC_051863.1	4181447	4189326	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6044729	NC_051863.1	4189276	4192082	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6044728	NC_051863.1	4201184	4202541	core	477	Simple_repeat
Cx_quinquefasciatus	gene-LOC6044727	NC_051863.1	4203283	4204477	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119770771	NC_051863.1	4209087	4209675	core	86	Unknown
Cx_quinquefasciatus	gene-LOC119770775	NC_051863.1	4228372	4229755	core	279	Unknown
Cx_quinquefasciatus	gene-LOC119770776	NC_051863.1	4233817	4234668	core	680	Unknown
Cx_quinquefasciatus	gene-LOC6044725	NC_051863.1	4238251	4239527	core	472	Unknown
Cx_quinquefasciatus	gene-LOC6044723	NC_051863.1	4245081	4245919	core	2	Unknown
Cx_quinquefasciatus	gene-LOC6044722	NC_051863.1	4246612	4247198	core	64	Unknown
Cx_quinquefasciatus	gene-LOC6044724	NC_051863.1	4253050	4313527	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC119770777	NC_051863.1	4317276	4317961	core	334	Unknown
Cx_quinquefasciatus	gene-LOC6044720	NC_051863.1	4318259	4323215	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6044719	NC_051863.1	4323713	4434504	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6044718	NC_051863.1	4422113	4429503	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6045233	NC_051863.1	4442111	4442785	core	354	Unknown
Cx_quinquefasciatus	gene-LOC6045235	NC_051863.1	4451312	4459699	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6045230	NC_051863.1	4452640	4454588	core	1079	Simple_repeat
Cx_quinquefasciatus	gene-LOC6045231	NC_051863.1	4459787	4460475	core	312	Unknown
Cx_quinquefasciatus	gene-LOC119770469	NC_051863.1	4460454	4461115	core	156	Simple_repeat
Cx_quinquefasciatus	gene-LOC6045232	NC_051863.1	4493234	4506785	shell	0	LINE/I-Jockey
Cx_quinquefasciatus	gene-LOC6045228	NC_051863.1	4544320	4545047	core	360	Unknown
Cx_quinquefasciatus	gene-LOC119770789	NC_051863.1	4548905	4551698	shell	0	LINE/L2
Cx_quinquefasciatus	gene-LOC119770518	NC_051863.1	4551706	4552512	core	131	Simple_repeat
Cx_quinquefasciatus	gene-LOC119770364	NC_051863.1	4553628	4554280	core	17	Simple_repeat
Cx_quinquefasciatus	gene-LOC119770266	NC_051863.1	4554469	4555259	core	232	Unknown
Cx_quinquefasciatus	gene-LOC6054405	NC_051863.1	4581970	4582635	core	136	Unknown
Cx_quinquefasciatus	gene-LOC6046837	NC_051863.1	4589364	4593511	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC119769835	NC_051863.1	4984164	4984860	core	12	Unknown
Cx_quinquefasciatus	gene-LOC119770804	NC_051863.1	5036783	5037904	core	27	Simple_repeat
Cx_quinquefasciatus	gene-LOC6047825	NC_051863.1	5040996	5250875	core	0	Low_complexity
Cx_quinquefasciatus	gene-LOC6047827	NC_051863.1	5270850	5271556	core	151	Simple_repeat
Cx_quinquefasciatus	gene-LOC6047828	NC_051863.1	5298093	5299141	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6047826	NC_051863.1	5301286	5303321	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6046262	NC_051863.1	5352005	5507930	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC119769562	NC_051863.1	5427360	5438427	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6046263	NC_051863.1	5469773	5470395	core	351	Unknown
Cx_quinquefasciatus	gene-LOC6046260	NC_051863.1	5512922	5561670	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6046259	NC_051863.1	5524873	5526152	core	316	Unknown
Cx_quinquefasciatus	gene-LOC6046256	NC_051863.1	5564959	5566252	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6046255	NC_051863.1	5566256	5567985	shell	37	Unknown
Cx_quinquefasciatus	gene-LOC119770806	NC_051863.1	5571895	5573517	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6046253	NC_051863.1	5589618	5620165	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6046252	NC_051863.1	5631676	5633053	core	356	Unknown
Cx_quinquefasciatus	gene-LOC6046251	NC_051863.1	5637660	5643424	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6046249	NC_051863.1	5648200	5649191	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6046247	NC_051863.1	5655661	5656571	core	424	Unknown
Cx_quinquefasciatus	gene-LOC6046244	NC_051863.1	5656462	5685236	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6046245	NC_051863.1	5669366	5670213	core	22	Low_complexity
Cx_quinquefasciatus	gene-LOC6054693	NC_051863.1	5688086	5709624	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6050873	NC_051863.1	5756609	6218154	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6054360	NC_051863.1	6013251	6014569	core	254	Unknown
Cx_quinquefasciatus	gene-LOC6051945	NC_051863.1	6223780	6225507	core	117	Unknown
Cx_quinquefasciatus	gene-LOC6047551	NC_051863.1	6284556	6366858	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119770817	NC_051863.1	6338974	6340668	core	0	LTR/Gypsy
Cx_quinquefasciatus	gene-LOC119770822	NC_051863.1	6340756	6343310	core	0	LTR/Gypsy
Cx_quinquefasciatus	gene-LOC6047549	NC_051863.1	6499051	6500316	shell	455	Low_complexity
Cx_quinquefasciatus	gene-LOC6047547	NC_051863.1	6520996	6540830	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6047553	NC_051863.1	6563834	6647304	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119770835	NC_051863.1	6686319	6686946	core	185	Unknown
Cx_quinquefasciatus	gene-LOC6032197	NC_051863.1	6687381	6688068	core	207	Unknown
Cx_quinquefasciatus	gene-LOC6032198	NC_051863.1	6690834	6692523	core	200	Unknown
Cx_quinquefasciatus	gene-LOC6032199	NC_051863.1	6695328	6699519	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6032200	NC_051863.1	6699484	6703408	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6032201	NC_051863.1	6703563	6705228	core	93	Unknown
Cx_quinquefasciatus	gene-LOC6032202	NC_051863.1	6722153	6785144	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6032204	NC_051863.1	6790441	6807784	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6032205	NC_051863.1	6811332	6812171	core	239	Unknown
Cx_quinquefasciatus	gene-LOC6032206	NC_051863.1	6818859	6874909	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6032208	NC_051863.1	6878368	6887866	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6032209	NC_051863.1	6892185	6892830	core	131	Unknown
Cx_quinquefasciatus	gene-LOC6032210	NC_051863.1	6892900	6893813	core	328	Unknown
Cx_quinquefasciatus	gene-LOC6032211	NC_051863.1	6894530	6896152	core	76	Unknown
Cx_quinquefasciatus	gene-LOC6032212	NC_051863.1	6896194	6896845	core	767	Low_complexity
Cx_quinquefasciatus	gene-LOC119769871	NC_051863.1	6896812	6897792	core	0	Low_complexity
Cx_quinquefasciatus	gene-LOC6032216	NC_051863.1	6902122	6922880	core	0	LINE/RTE-BovB
Cx_quinquefasciatus	gene-LOC6032219	NC_051863.1	6925736	6954032	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6032221	NC_051863.1	6957785	6959123	core	97	Unknown
Cx_quinquefasciatus	gene-LOC119769519	NC_051863.1	6966810	6971956	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC119770633	NC_051863.1	6976020	6977522	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6032224	NC_051863.1	6981742	6982271	core	120	Low_complexity
Cx_quinquefasciatus	gene-LOC6032225	NC_051863.1	6982264	6983679	core	52	Unknown
Cx_quinquefasciatus	gene-LOC6032226	NC_051863.1	6986162	6991453	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6032227	NC_051863.1	6991028	7009080	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6032228	NC_051863.1	7011893	7020999	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119770492	NC_051863.1	7048853	7051091	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6032229	NC_051863.1	7051857	7096871	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6032230	NC_051863.1	7113521	7124672	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6032231	NC_051863.1	7163224	7170636	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6032232	NC_051863.1	7174417	7198421	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6032235	NC_051863.1	7243118	7309506	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6032236	NC_051863.1	7311490	7314303	core	366	Unknown
Cx_quinquefasciatus	gene-LOC6032237	NC_051863.1	7318959	7320963	core	99	Unknown
Cx_quinquefasciatus	gene-LOC6032238	NC_051863.1	7324090	7343632	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6032241	NC_051863.1	7354273	7356133	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6032243	NC_051863.1	7361363	7363079	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6032244	NC_051863.1	7377056	7388989	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6032245	NC_051863.1	7388992	7389900	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6032246	NC_051863.1	7390085	7392349	core	80	Unknown
Cx_quinquefasciatus	gene-LOC6032247	NC_051863.1	7397300	7407046	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6032249	NC_051863.1	7410462	7411100	core	273	Unknown
Cx_quinquefasciatus	gene-LOC6032250	NC_051863.1	7416666	7417512	core	69	Unknown
Cx_quinquefasciatus	gene-LOC6032252	NC_051863.1	7419913	7421138	core	147	Unknown
Cx_quinquefasciatus	gene-LOC6032253	NC_051863.1	7427884	7495915	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6032254	NC_051863.1	7462012	7471809	core	0	LTR/Gypsy
Cx_quinquefasciatus	gene-LOC6032255	NC_051863.1	7480330	7482185	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119770366	NC_051863.1	7483978	7487096	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6032257	NC_051863.1	7487116	7490087	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6032258	NC_051863.1	7490123	7495107	core	0	DNA/hAT-hATm
Cx_quinquefasciatus	gene-LOC6032259	NC_051863.1	7495082	7500531	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6032260	NC_051863.1	7513933	7523098	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6032261	NC_051863.1	7526393	7528072	core	205	Unknown
Cx_quinquefasciatus	gene-LOC6051116	NC_051863.1	7557206	7578707	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6052050	NC_051863.1	7580055	7612961	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6051110	NC_051863.1	7621328	7628249	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6051106	NC_051863.1	7633453	7702307	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6052046	NC_051863.1	7672244	7672977	core	130	Unknown
Cx_quinquefasciatus	gene-LOC6052045	NC_051863.1	7674986	7675726	core	56	LTR/Pao
Cx_quinquefasciatus	gene-LOC6051109	NC_051863.1	7679688	7680410	core	6	Unknown
Cx_quinquefasciatus	gene-LOC6051111	NC_051863.1	7705305	7705886	core	183	Unknown
Cx_quinquefasciatus	gene-LOC6052041	NC_051863.1	7705982	7708276	core	49	Unknown
Cx_quinquefasciatus	gene-LOC6052040	NC_051863.1	7714908	7716628	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6051114	NC_051863.1	7722418	7736304	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6051115	NC_051863.1	7736164	7743306	core	0	LTR/Gypsy
Cx_quinquefasciatus	gene-LOC6053010	NC_051863.1	7750066	7765750	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6053009	NC_051863.1	7797269	7805289	shell	0	LINE/I-Jockey
Cx_quinquefasciatus	gene-LOC119765014	NC_051863.1	7808919	7814831	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6053007	NC_051863.1	7815240	7821069	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6045479	NC_051863.1	7823424	7833003	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6045483	NC_051863.1	7888336	7931679	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6045486	NC_051863.1	7947957	7948334	core	423	Simple_repeat
Cx_quinquefasciatus	gene-LOC6045488	NC_051863.1	8028098	8029188	core	194	Unknown
Cx_quinquefasciatus	gene-LOC6045490	NC_051863.1	8106896	8522965	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6054081	NC_051863.1	8215661	8217210	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119770856	NC_051863.1	8334684	8339392	core	0	Low_complexity
Cx_quinquefasciatus	gene-LOC119770857	NC_051863.1	8339400	8340673	core	59	LTR/Pao
Cx_quinquefasciatus	gene-LOC6051757	NC_051863.1	8415875	8426534	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6041730	NC_051863.1	8551663	8552637	core	19	Unknown
Cx_quinquefasciatus	gene-LOC6041733	NC_051863.1	8590088	8591494	shell	331	Unknown
Cx_quinquefasciatus	gene-LOC6041734	NC_051863.1	8596166	8597761	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC119770847	NC_051863.1	8616922	8626891	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6041737	NC_051863.1	8642238	8642655	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6041739	NC_051863.1	8648248	8648909	core	41	Unknown
Cx_quinquefasciatus	gene-LOC6041749	NC_051863.1	8734054	9055385	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6041742	NC_051863.1	8784364	8787247	core	485	Unknown
Cx_quinquefasciatus	gene-LOC119768576	NC_051863.1	8989137	8989756	core	345	Low_complexity
Cx_quinquefasciatus	gene-LOC6041750	NC_051863.1	9080958	9082744	core	48	Simple_repeat
Cx_quinquefasciatus	gene-LOC6053959	NC_051863.1	9260143	9262708	core	30	Unknown
Cx_quinquefasciatus	gene-LOC119768578	NC_051863.1	9432432	9434111	core	0	LINE/RTE-BovB
Cx_quinquefasciatus	gene-LOC6053902	NC_051863.1	9452180	9453934	core	47	Unknown
Cx_quinquefasciatus	gene-LOC6048871	NC_051863.1	9509514	9510953	core	119	Unknown
Cx_quinquefasciatus	gene-LOC6048866	NC_051863.1	9510988	9512120	core	95	Unknown
Cx_quinquefasciatus	gene-LOC6048873	NC_051863.1	9512139	9914523	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6048867	NC_051863.1	9525565	9527717	core	202	Unknown
Cx_quinquefasciatus	gene-LOC119768882	NC_051863.1	9563241	9835504	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC119768883	NC_051863.1	9882256	9883028	core	79	Unknown
Cx_quinquefasciatus	gene-LOC6043885	NC_051863.1	9891682	9898455	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6043884	NC_051863.1	9901243	9920768	core	0	Low_complexity
Cx_quinquefasciatus	gene-LOC6043888	NC_051863.1	9925281	9926367	core	16	Unknown
Cx_quinquefasciatus	gene-LOC6043882	NC_051863.1	9926432	9927466	core	300	LINE/I-Jockey
