Family ID	Desc	Cx_molestus	Cx_pallens	Cx_pipiens	Cx_quinquefasciatus	Cx_tarsalis
OG0004221	OG0004221	1	1	1	1	1
OG0004222	OG0004222	1	1	1	1	1
OG0004223	OG0004223	1	1	1	1	1
OG0004224	OG0004224	1	1	1	1	1
OG0004225	OG0004225	1	1	1	1	1
OG0004226	OG0004226	1	1	1	1	1
OG0004227	OG0004227	1	1	1	1	1
OG0004228	OG0004228	1	1	1	1	1
OG0004229	OG0004229	1	1	1	1	1
OG0004230	OG0004230	1	1	1	1	1
OG0004231	OG0004231	1	1	1	1	1
OG0004232	OG0004232	1	1	1	1	1
OG0004233	OG0004233	1	1	1	1	1
OG0004234	OG0004234	1	1	1	1	1
OG0004235	OG0004235	1	1	1	1	1
OG0004236	OG0004236	1	1	1	1	1
OG0004237	OG0004237	1	1	1	1	1
OG0004238	OG0004238	1	1	1	1	1
OG0004239	OG0004239	1	1	1	1	1
OG0004240	OG0004240	1	1	1	1	1
OG0004241	OG0004241	1	1	1	1	1
OG0004242	OG0004242	1	1	1	1	1
OG0004243	OG0004243	1	1	1	1	1
OG0004244	OG0004244	1	1	1	1	1
OG0004245	OG0004245	1	1	1	1	1
OG0004246	OG0004246	1	1	1	1	1
OG0004247	OG0004247	1	1	1	1	1
OG0004248	OG0004248	1	1	1	1	1
OG0004249	OG0004249	1	1	1	1	1
OG0004250	OG0004250	1	1	1	1	1
OG0004251	OG0004251	1	1	1	1	1
OG0004252	OG0004252	1	1	1	1	1
OG0004253	OG0004253	1	1	1	1	1
OG0004254	OG0004254	1	1	1	1	1
OG0004255	OG0004255	1	1	1	1	1
OG0004256	OG0004256	1	1	1	1	1
OG0004257	OG0004257	1	1	1	1	1
OG0004258	OG0004258	1	1	1	1	1
OG0004259	OG0004259	1	1	1	1	1
OG0004260	OG0004260	1	1	1	1	1
OG0004261	OG0004261	1	1	1	1	1
OG0004262	OG0004262	1	1	1	1	1
OG0004263	OG0004263	1	1	1	1	1
OG0004264	OG0004264	1	1	1	1	1
OG0004265	OG0004265	1	1	1	1	1
OG0004266	OG0004266	1	1	1	1	1
OG0004267	OG0004267	1	1	1	1	1
OG0004268	OG0004268	1	1	1	1	1
OG0004269	OG0004269	1	1	1	1	1
OG0004270	OG0004270	1	1	1	1	1
OG0004271	OG0004271	1	1	1	1	1
OG0004272	OG0004272	1	1	1	1	1
OG0004273	OG0004273	1	1	1	1	1
OG0004274	OG0004274	1	1	1	1	1
OG0004275	OG0004275	1	1	1	1	1
OG0004276	OG0004276	1	1	1	1	1
OG0004277	OG0004277	1	1	1	1	1
OG0004278	OG0004278	1	1	1	1	1
OG0004279	OG0004279	1	1	1	1	1
OG0004280	OG0004280	1	1	1	1	1
OG0004281	OG0004281	1	1	1	1	1
OG0004282	OG0004282	1	1	1	1	1
OG0004283	OG0004283	1	1	1	1	1
OG0004284	OG0004284	1	1	1	1	1
OG0004285	OG0004285	1	1	1	1	1
OG0004286	OG0004286	1	1	1	1	1
OG0004287	OG0004287	1	1	1	1	1
OG0004288	OG0004288	1	1	1	1	1
OG0004289	OG0004289	1	1	1	1	1
OG0004290	OG0004290	1	1	1	1	1
OG0004291	OG0004291	1	1	1	1	1
OG0004292	OG0004292	1	1	1	1	1
OG0004293	OG0004293	1	1	1	1	1
OG0004294	OG0004294	1	1	1	1	1
OG0004295	OG0004295	1	1	1	1	1
OG0004296	OG0004296	1	1	1	1	1
OG0004297	OG0004297	1	1	1	1	1
OG0004298	OG0004298	1	1	1	1	1
OG0004299	OG0004299	1	1	1	1	1
OG0004300	OG0004300	1	1	1	1	1
OG0004301	OG0004301	1	1	1	1	1
OG0004302	OG0004302	1	1	1	1	1
OG0004303	OG0004303	1	1	1	1	1
OG0004304	OG0004304	1	1	1	1	1
OG0004305	OG0004305	1	1	1	1	1
OG0004306	OG0004306	1	1	1	1	1
OG0004307	OG0004307	1	1	1	1	1
OG0004308	OG0004308	1	1	1	1	1
OG0004309	OG0004309	1	1	1	1	1
OG0004310	OG0004310	1	1	1	1	1
OG0004311	OG0004311	1	1	1	1	1
OG0004312	OG0004312	1	1	1	1	1
OG0004313	OG0004313	1	1	1	1	1
OG0004314	OG0004314	1	1	1	1	1
OG0004315	OG0004315	1	1	1	1	1
OG0004316	OG0004316	1	1	1	1	1
OG0004317	OG0004317	1	1	1	1	1
OG0004318	OG0004318	1	1	1	1	1
OG0004319	OG0004319	1	1	1	1	1
OG0004320	OG0004320	1	1	1	1	1
OG0004321	OG0004321	1	1	1	1	1
OG0004322	OG0004322	1	1	1	1	1
OG0004323	OG0004323	1	1	1	1	1
OG0004324	OG0004324	1	1	1	1	1
OG0004325	OG0004325	1	1	1	1	1
OG0004326	OG0004326	1	1	1	1	1
OG0004327	OG0004327	1	1	1	1	1
OG0004328	OG0004328	1	1	1	1	1
OG0004329	OG0004329	1	1	1	1	1
OG0004330	OG0004330	1	1	1	1	1
OG0004331	OG0004331	1	1	1	1	1
OG0004332	OG0004332	1	1	1	1	1
OG0004333	OG0004333	1	1	1	1	1
OG0004334	OG0004334	1	1	1	1	1
OG0004335	OG0004335	1	1	1	1	1
OG0004336	OG0004336	1	1	1	1	1
OG0004337	OG0004337	1	1	1	1	1
OG0004338	OG0004338	1	1	1	1	1
OG0004339	OG0004339	1	1	1	1	1
OG0004340	OG0004340	1	1	1	1	1
OG0004341	OG0004341	1	1	1	1	1
OG0004342	OG0004342	1	1	1	1	1
OG0004343	OG0004343	1	1	1	1	1
OG0004344	OG0004344	1	1	1	1	1
OG0004345	OG0004345	1	1	1	1	1
OG0004346	OG0004346	1	1	1	1	1
OG0004347	OG0004347	1	1	1	1	1
OG0004348	OG0004348	1	1	1	1	1
OG0004349	OG0004349	1	1	1	1	1
OG0004350	OG0004350	1	1	1	1	1
OG0004351	OG0004351	1	1	1	1	1
OG0004352	OG0004352	1	1	1	1	1
OG0004353	OG0004353	1	1	1	1	1
OG0004354	OG0004354	1	1	1	1	1
OG0004355	OG0004355	1	1	1	1	1
OG0004356	OG0004356	1	1	1	1	1
OG0004357	OG0004357	1	1	1	1	1
OG0004358	OG0004358	1	1	1	1	1
OG0004359	OG0004359	1	1	1	1	1
OG0004360	OG0004360	1	1	1	1	1
OG0004361	OG0004361	1	1	1	1	1
OG0004362	OG0004362	1	1	1	1	1
OG0004363	OG0004363	1	1	1	1	1
OG0004364	OG0004364	1	1	1	1	1
OG0004365	OG0004365	1	1	1	1	1
OG0004366	OG0004366	1	1	1	1	1
OG0004367	OG0004367	1	1	1	1	1
OG0004368	OG0004368	1	1	1	1	1
OG0004369	OG0004369	1	1	1	1	1
OG0004370	OG0004370	1	1	1	1	1
OG0004371	OG0004371	1	1	1	1	1
OG0004372	OG0004372	1	1	1	1	1
OG0004373	OG0004373	1	1	1	1	1
OG0004374	OG0004374	1	1	1	1	1
OG0004375	OG0004375	1	1	1	1	1
OG0004376	OG0004376	1	1	1	1	1
OG0004377	OG0004377	1	1	1	1	1
OG0004378	OG0004378	1	1	1	1	1
OG0004379	OG0004379	1	1	1	1	1
OG0004380	OG0004380	1	1	1	1	1
OG0004381	OG0004381	1	1	1	1	1
OG0004382	OG0004382	1	1	1	1	1
OG0004383	OG0004383	1	1	1	1	1
OG0004384	OG0004384	1	1	1	1	1
OG0004385	OG0004385	1	1	1	1	1
OG0004386	OG0004386	1	1	1	1	1
OG0004387	OG0004387	1	1	1	1	1
OG0004388	OG0004388	1	1	1	1	1
OG0004389	OG0004389	1	1	1	1	1
OG0004390	OG0004390	1	1	1	1	1
OG0004391	OG0004391	1	1	1	1	1
OG0004392	OG0004392	1	1	1	1	1
OG0004393	OG0004393	1	1	1	1	1
OG0004394	OG0004394	1	1	1	1	1
OG0004395	OG0004395	1	1	1	1	1
OG0004396	OG0004396	1	1	1	1	1
OG0004397	OG0004397	1	1	1	1	1
OG0004398	OG0004398	1	1	1	1	1
OG0004399	OG0004399	1	1	1	1	1
OG0004400	OG0004400	1	1	1	1	1
OG0004401	OG0004401	1	1	1	1	1
OG0004402	OG0004402	1	1	1	1	1
OG0004403	OG0004403	1	1	1	1	1
OG0004404	OG0004404	1	1	1	1	1
OG0004405	OG0004405	1	1	1	1	1
OG0004406	OG0004406	1	1	1	1	1
OG0004407	OG0004407	1	1	1	1	1
OG0004408	OG0004408	1	1	1	1	1
OG0004409	OG0004409	1	1	1	1	1
OG0004410	OG0004410	1	1	1	1	1
OG0004411	OG0004411	1	1	1	1	1
OG0004412	OG0004412	1	1	1	1	1
OG0004413	OG0004413	1	1	1	1	1
OG0004414	OG0004414	1	1	1	1	1
OG0004415	OG0004415	1	1	1	1	1
OG0004416	OG0004416	1	1	1	1	1
OG0004417	OG0004417	1	1	1	1	1
OG0004418	OG0004418	1	1	1	1	1
OG0004419	OG0004419	1	1	1	1	1
OG0004420	OG0004420	1	1	1	1	1
OG0004421	OG0004421	1	1	1	1	1
OG0004422	OG0004422	1	1	1	1	1
OG0004423	OG0004423	1	1	1	1	1
OG0004424	OG0004424	1	1	1	1	1
OG0004425	OG0004425	1	1	1	1	1
OG0004426	OG0004426	1	1	1	1	1
OG0004427	OG0004427	1	1	1	1	1
OG0004428	OG0004428	1	1	1	1	1
OG0004429	OG0004429	1	1	1	1	1
OG0004430	OG0004430	1	1	1	1	1
OG0004431	OG0004431	1	1	1	1	1
OG0004432	OG0004432	1	1	1	1	1
OG0004433	OG0004433	1	1	1	1	1
OG0004434	OG0004434	1	1	1	1	1
OG0004435	OG0004435	1	1	1	1	1
OG0004436	OG0004436	1	1	1	1	1
OG0004437	OG0004437	1	1	1	1	1
OG0004438	OG0004438	1	1	1	1	1
OG0004439	OG0004439	1	1	1	1	1
OG0004440	OG0004440	1	1	1	1	1
OG0004441	OG0004441	1	1	1	1	1
OG0004442	OG0004442	1	1	1	1	1
OG0004443	OG0004443	1	1	1	1	1
OG0004444	OG0004444	1	1	1	1	1
OG0004445	OG0004445	1	1	1	1	1
OG0004446	OG0004446	1	1	1	1	1
OG0004447	OG0004447	1	1	1	1	1
OG0004448	OG0004448	1	1	1	1	1
OG0004449	OG0004449	1	1	1	1	1
OG0004450	OG0004450	1	1	1	1	1
OG0004451	OG0004451	1	1	1	1	1
OG0004452	OG0004452	1	1	1	1	1
OG0004453	OG0004453	1	1	1	1	1
OG0004454	OG0004454	1	1	1	1	1
OG0004455	OG0004455	1	1	1	1	1
OG0004456	OG0004456	1	1	1	1	1
OG0004457	OG0004457	1	1	1	1	1
OG0004458	OG0004458	1	1	1	1	1
OG0004459	OG0004459	1	1	1	1	1
OG0004460	OG0004460	1	1	1	1	1
OG0004461	OG0004461	1	1	1	1	1
OG0004462	OG0004462	1	1	1	1	1
OG0004463	OG0004463	1	1	1	1	1
OG0004464	OG0004464	1	1	1	1	1
OG0004465	OG0004465	1	1	1	1	1
OG0004466	OG0004466	1	1	1	1	1
OG0004467	OG0004467	1	1	1	1	1
OG0004468	OG0004468	1	1	1	1	1
OG0004469	OG0004469	1	1	1	1	1
OG0004470	OG0004470	1	1	1	1	1
OG0004471	OG0004471	1	1	1	1	1
OG0004472	OG0004472	1	1	1	1	1
OG0004473	OG0004473	1	1	1	1	1
OG0004474	OG0004474	1	1	1	1	1
OG0004475	OG0004475	1	1	1	1	1
OG0004476	OG0004476	1	1	1	1	1
OG0004477	OG0004477	1	1	1	1	1
OG0004478	OG0004478	1	1	1	1	1
OG0004479	OG0004479	1	1	1	1	1
OG0004480	OG0004480	1	1	1	1	1
OG0004481	OG0004481	1	1	1	1	1
OG0004482	OG0004482	1	1	1	1	1
OG0004483	OG0004483	1	1	1	1	1
OG0004484	OG0004484	1	1	1	1	1
OG0004485	OG0004485	1	1	1	1	1
OG0004486	OG0004486	1	1	1	1	1
OG0004487	OG0004487	1	1	1	1	1
OG0004488	OG0004488	1	1	1	1	1
OG0004489	OG0004489	1	1	1	1	1
OG0004490	OG0004490	1	1	1	1	1
OG0004491	OG0004491	1	1	1	1	1
OG0004492	OG0004492	1	1	1	1	1
OG0004493	OG0004493	1	1	1	1	1
OG0004494	OG0004494	1	1	1	1	1
OG0004495	OG0004495	1	1	1	1	1
OG0004496	OG0004496	1	1	0	2	1
OG0004497	OG0004497	1	1	1	1	1
OG0004498	OG0004498	1	1	1	1	1
OG0004499	OG0004499	1	1	1	1	1
OG0004500	OG0004500	1	1	1	1	1
OG0004501	OG0004501	1	1	1	1	1
OG0004502	OG0004502	1	1	1	1	1
OG0004503	OG0004503	1	1	1	1	1
OG0004504	OG0004504	1	1	1	1	1
OG0004505	OG0004505	1	1	1	1	1
OG0004506	OG0004506	1	1	1	1	1
OG0004507	OG0004507	1	1	1	1	1
OG0004508	OG0004508	1	1	1	1	1
OG0004509	OG0004509	1	1	1	1	1
OG0004510	OG0004510	1	1	1	1	1
OG0004511	OG0004511	1	1	1	1	1
OG0004512	OG0004512	1	1	1	1	1
OG0004513	OG0004513	1	1	1	1	1
OG0004514	OG0004514	1	1	1	1	1
OG0004515	OG0004515	1	1	1	1	1
OG0004516	OG0004516	1	1	1	1	1
OG0004517	OG0004517	1	1	1	1	1
OG0004518	OG0004518	1	1	1	1	1
OG0004519	OG0004519	1	1	1	1	1
OG0004520	OG0004520	1	1	1	1	1
OG0004521	OG0004521	1	1	1	1	1
OG0004522	OG0004522	1	1	1	1	1
OG0004523	OG0004523	1	1	1	1	1
OG0004524	OG0004524	1	1	1	1	1
OG0004525	OG0004525	1	1	1	1	1
OG0004526	OG0004526	1	1	1	1	1
OG0004527	OG0004527	1	1	1	1	1
OG0004528	OG0004528	1	1	1	1	1
OG0004529	OG0004529	1	1	1	1	1
OG0004530	OG0004530	1	1	1	1	1
OG0004531	OG0004531	1	1	1	1	1
OG0004532	OG0004532	1	1	1	1	1
OG0004533	OG0004533	1	1	1	1	1
OG0004534	OG0004534	1	1	1	1	1
OG0004535	OG0004535	1	1	1	1	1
OG0004536	OG0004536	1	1	1	1	1
OG0004537	OG0004537	1	1	1	1	1
OG0004538	OG0004538	1	1	1	1	1
OG0004539	OG0004539	1	1	1	1	1
OG0004540	OG0004540	1	1	1	1	1
OG0004541	OG0004541	1	1	1	1	1
OG0004542	OG0004542	1	1	1	1	1
OG0004543	OG0004543	1	1	1	1	1
OG0004544	OG0004544	1	1	1	1	1
OG0004545	OG0004545	1	1	1	1	1
OG0004546	OG0004546	1	1	1	1	1
OG0004547	OG0004547	1	1	1	1	1
OG0004548	OG0004548	1	1	1	1	1
OG0004549	OG0004549	1	1	1	1	1
OG0004550	OG0004550	1	1	1	1	1
OG0004551	OG0004551	1	1	1	1	1
OG0004552	OG0004552	1	1	1	1	1
OG0004553	OG0004553	1	1	1	1	1
OG0004554	OG0004554	1	1	1	1	1
OG0004555	OG0004555	1	1	1	1	1
OG0004556	OG0004556	1	1	1	1	1
OG0004557	OG0004557	1	1	1	1	1
OG0004558	OG0004558	1	1	1	1	1
OG0004559	OG0004559	1	1	1	1	1
OG0004560	OG0004560	1	1	1	1	1
OG0004561	OG0004561	1	1	1	1	1
OG0004562	OG0004562	1	1	1	1	1
OG0004563	OG0004563	1	1	1	1	1
OG0004564	OG0004564	1	1	1	1	1
OG0004565	OG0004565	1	1	1	1	1
OG0004566	OG0004566	1	1	1	1	1
OG0004567	OG0004567	1	1	1	1	1
OG0004568	OG0004568	1	1	1	1	1
OG0004569	OG0004569	1	1	1	1	1
OG0004570	OG0004570	1	1	1	1	1
OG0004571	OG0004571	1	1	1	1	1
OG0004572	OG0004572	1	1	1	1	1
OG0004573	OG0004573	1	1	1	1	1
OG0004574	OG0004574	1	1	1	1	1
OG0004575	OG0004575	1	1	1	1	1
OG0004576	OG0004576	1	1	1	1	1
OG0004577	OG0004577	1	1	1	1	1
OG0004578	OG0004578	1	1	1	1	1
OG0004579	OG0004579	1	1	1	1	1
OG0004580	OG0004580	1	1	1	1	1
OG0004581	OG0004581	1	1	1	1	1
OG0004582	OG0004582	1	1	1	1	1
OG0004583	OG0004583	1	1	1	1	1
OG0004584	OG0004584	1	1	1	1	1
OG0004585	OG0004585	1	1	1	1	1
OG0004586	OG0004586	1	1	1	1	1
OG0004587	OG0004587	1	1	1	1	1
OG0004588	OG0004588	1	1	1	1	1
OG0004589	OG0004589	1	1	1	1	1
OG0004590	OG0004590	1	1	1	1	1
OG0004591	OG0004591	1	1	1	1	1
OG0004592	OG0004592	1	1	1	1	1
OG0004593	OG0004593	1	1	1	1	1
OG0004594	OG0004594	1	1	1	1	1
OG0004595	OG0004595	1	1	1	1	1
OG0004596	OG0004596	1	1	1	1	1
OG0004597	OG0004597	1	1	1	1	1
OG0004598	OG0004598	1	1	1	1	1
OG0004599	OG0004599	1	1	1	1	1
OG0004600	OG0004600	1	1	1	1	1
OG0004601	OG0004601	1	1	1	1	1
OG0004602	OG0004602	1	1	1	1	1
OG0004603	OG0004603	1	1	1	1	1
OG0004604	OG0004604	1	1	1	1	1
OG0004605	OG0004605	1	1	1	1	1
OG0004606	OG0004606	1	1	1	1	1
OG0004607	OG0004607	1	1	1	1	1
OG0004608	OG0004608	1	1	1	1	1
OG0004609	OG0004609	1	1	1	1	1
OG0004610	OG0004610	1	1	1	1	1
OG0004611	OG0004611	1	1	1	1	1
OG0004612	OG0004612	1	1	1	1	1
OG0004613	OG0004613	1	1	1	1	1
OG0004614	OG0004614	1	1	1	1	1
OG0004615	OG0004615	1	1	1	1	1
OG0004616	OG0004616	1	1	1	1	1
OG0004617	OG0004617	1	1	1	1	1
OG0004618	OG0004618	1	1	1	1	1
OG0004619	OG0004619	1	1	1	1	1
OG0004620	OG0004620	1	1	1	1	1
OG0004621	OG0004621	1	1	1	1	1
OG0004622	OG0004622	1	1	1	1	1
OG0004623	OG0004623	1	1	1	1	1
OG0004624	OG0004624	1	1	1	1	1
OG0004625	OG0004625	1	1	1	1	1
OG0004626	OG0004626	1	1	1	1	1
OG0004627	OG0004627	1	1	1	1	1
OG0004628	OG0004628	1	1	2	0	1
OG0004629	OG0004629	1	1	1	1	1
OG0004630	OG0004630	1	1	1	1	1
OG0004631	OG0004631	1	1	1	1	1
OG0004632	OG0004632	1	1	1	1	1
OG0004633	OG0004633	1	1	1	1	1
OG0004634	OG0004634	1	1	1	1	1
OG0004635	OG0004635	1	1	1	1	1
OG0004636	OG0004636	1	1	1	1	1
OG0004637	OG0004637	1	1	1	1	1
OG0004638	OG0004638	1	1	1	1	1
OG0004639	OG0004639	1	1	1	1	1
OG0004640	OG0004640	1	1	1	1	1
OG0004641	OG0004641	1	1	1	1	1
OG0004642	OG0004642	1	1	1	1	1
OG0004643	OG0004643	1	1	1	1	1
OG0004644	OG0004644	1	1	1	1	1
OG0004645	OG0004645	1	1	1	1	1
OG0004646	OG0004646	1	1	1	1	1
OG0004647	OG0004647	1	1	1	1	1
OG0004648	OG0004648	1	1	1	1	1
OG0004649	OG0004649	1	1	1	1	1
OG0004650	OG0004650	1	1	1	1	1
OG0004651	OG0004651	1	1	1	1	1
OG0004652	OG0004652	1	1	1	1	1
OG0004653	OG0004653	1	1	1	1	1
OG0004654	OG0004654	1	1	1	1	1
OG0004655	OG0004655	1	1	1	1	1
OG0004656	OG0004656	1	1	1	1	1
OG0004657	OG0004657	1	1	1	1	1
OG0004658	OG0004658	1	1	1	1	1
OG0004659	OG0004659	1	1	1	1	1
OG0004660	OG0004660	1	1	1	1	1
OG0004661	OG0004661	1	1	1	1	1
OG0004662	OG0004662	1	1	1	1	1
OG0004663	OG0004663	1	1	1	1	1
OG0004664	OG0004664	1	1	1	1	1
OG0004665	OG0004665	1	1	1	1	1
OG0004666	OG0004666	1	1	1	1	1
OG0004667	OG0004667	1	1	1	1	1
OG0004668	OG0004668	1	1	1	1	1
OG0004669	OG0004669	1	1	1	1	1
OG0004670	OG0004670	1	1	1	1	1
OG0004671	OG0004671	1	1	1	1	1
OG0004672	OG0004672	1	1	1	1	1
OG0004673	OG0004673	1	1	1	1	1
OG0004674	OG0004674	1	1	1	1	1
OG0004675	OG0004675	1	1	1	1	1
OG0004676	OG0004676	1	1	1	1	1
OG0004677	OG0004677	1	1	1	1	1
OG0004678	OG0004678	1	1	1	1	1
OG0004679	OG0004679	1	1	1	1	1
OG0004680	OG0004680	1	1	1	1	1
OG0004681	OG0004681	1	1	1	1	1
OG0004682	OG0004682	1	1	1	1	1
OG0004683	OG0004683	1	1	1	1	1
OG0004684	OG0004684	1	1	1	1	1
OG0004685	OG0004685	1	1	1	1	1
OG0004686	OG0004686	1	1	1	1	1
OG0004687	OG0004687	1	1	1	1	1
OG0004688	OG0004688	1	1	1	1	1
OG0004689	OG0004689	1	1	1	1	1
OG0004690	OG0004690	1	1	1	1	1
OG0004691	OG0004691	1	1	1	1	1
OG0004692	OG0004692	1	1	1	1	1
OG0004693	OG0004693	1	1	1	1	1
OG0004694	OG0004694	1	1	1	1	1
OG0004695	OG0004695	1	1	1	1	1
OG0004696	OG0004696	1	1	1	1	1
OG0004697	OG0004697	1	1	1	1	1
OG0004698	OG0004698	1	1	1	1	1
OG0004699	OG0004699	1	1	1	1	1
OG0004700	OG0004700	1	1	1	1	1
OG0004701	OG0004701	1	1	1	1	1
OG0004702	OG0004702	1	1	1	1	1
OG0004703	OG0004703	1	1	1	1	1
OG0004704	OG0004704	1	1	1	1	1
OG0004705	OG0004705	1	1	1	1	1
OG0004706	OG0004706	1	1	1	1	1
OG0004707	OG0004707	1	1	1	1	1
OG0004708	OG0004708	1	1	1	1	1
OG0004709	OG0004709	1	1	1	1	1
OG0004710	OG0004710	1	1	1	1	1
OG0004711	OG0004711	1	1	1	1	1
OG0004712	OG0004712	1	1	1	1	1
OG0004713	OG0004713	1	1	1	1	1
OG0004714	OG0004714	1	1	1	1	1
OG0004715	OG0004715	1	1	1	1	1
OG0004716	OG0004716	1	1	1	1	1
OG0004717	OG0004717	1	1	1	1	1
OG0004718	OG0004718	1	1	1	1	1
OG0004719	OG0004719	1	1	1	1	1
OG0004720	OG0004720	1	1	1	1	1
OG0004721	OG0004721	1	1	1	1	1
OG0004722	OG0004722	1	1	1	1	1
OG0004723	OG0004723	1	1	1	1	1
OG0004724	OG0004724	1	1	1	1	1
OG0004725	OG0004725	1	1	1	1	1
OG0004726	OG0004726	1	1	1	1	1
OG0004727	OG0004727	1	1	1	1	1
OG0004728	OG0004728	1	1	1	1	1
OG0004729	OG0004729	1	1	1	1	1
OG0004730	OG0004730	1	1	1	1	1
OG0004731	OG0004731	1	1	1	2	0
OG0004732	OG0004732	1	1	1	1	1
OG0004733	OG0004733	1	1	1	1	1
OG0004734	OG0004734	1	1	1	1	1
OG0004735	OG0004735	1	1	1	1	1
OG0004736	OG0004736	1	1	1	1	1
OG0004737	OG0004737	1	1	1	1	1
OG0004738	OG0004738	1	1	1	1	1
OG0004739	OG0004739	1	1	1	1	1
OG0004740	OG0004740	1	1	1	1	1
OG0004741	OG0004741	1	1	1	1	1
OG0004742	OG0004742	1	1	1	1	1
OG0004743	OG0004743	1	1	1	1	1
OG0004744	OG0004744	1	1	1	1	1
OG0004745	OG0004745	1	1	1	1	1
OG0004746	OG0004746	1	1	1	1	1
OG0004747	OG0004747	1	1	1	1	1
OG0004748	OG0004748	1	1	1	1	1
OG0004749	OG0004749	1	1	1	1	1
OG0004750	OG0004750	1	1	1	1	1
OG0004751	OG0004751	1	1	1	1	1
OG0004752	OG0004752	1	1	1	1	1
OG0004753	OG0004753	1	1	1	1	1
OG0004754	OG0004754	1	1	1	1	1
OG0004755	OG0004755	1	1	1	1	1
OG0004756	OG0004756	1	1	1	1	1
OG0004757	OG0004757	1	1	1	1	1
OG0004758	OG0004758	1	1	1	1	1
OG0004759	OG0004759	1	1	1	1	1
OG0004760	OG0004760	1	1	1	1	1
OG0004761	OG0004761	1	1	1	1	1
OG0004762	OG0004762	1	1	1	1	1
OG0004763	OG0004763	1	1	1	1	1
OG0004764	OG0004764	1	1	1	1	1
OG0004765	OG0004765	1	1	1	1	1
OG0004766	OG0004766	1	1	1	1	1
OG0004767	OG0004767	1	1	1	1	1
OG0004768	OG0004768	1	1	1	1	1
OG0004769	OG0004769	1	1	1	1	1
OG0004770	OG0004770	1	1	1	1	1
OG0004771	OG0004771	1	1	1	1	1
OG0004772	OG0004772	1	1	1	1	1
OG0004773	OG0004773	1	1	1	1	1
OG0004774	OG0004774	1	1	1	1	1
OG0004775	OG0004775	1	1	1	1	1
OG0004776	OG0004776	1	1	1	1	1
OG0004777	OG0004777	1	1	1	1	1
OG0004778	OG0004778	1	1	1	1	1
OG0004779	OG0004779	1	1	1	1	1
OG0004780	OG0004780	1	1	1	1	1
OG0004781	OG0004781	1	1	1	1	1
OG0004782	OG0004782	1	1	1	1	1
OG0004783	OG0004783	1	1	1	1	1
OG0004784	OG0004784	1	1	1	1	1
OG0004785	OG0004785	1	1	1	1	1
OG0004786	OG0004786	1	1	1	1	1
OG0004787	OG0004787	1	1	1	1	1
OG0004788	OG0004788	1	1	1	1	1
OG0004789	OG0004789	1	1	1	1	1
OG0004790	OG0004790	1	1	1	1	1
OG0004791	OG0004791	1	1	1	1	1
OG0004792	OG0004792	1	1	1	1	1
OG0004793	OG0004793	1	1	1	1	1
OG0004794	OG0004794	1	1	1	1	1
OG0004795	OG0004795	1	1	1	1	1
OG0004796	OG0004796	1	1	1	1	1
OG0004797	OG0004797	1	1	1	1	1
OG0004798	OG0004798	1	1	1	1	1
OG0004799	OG0004799	1	1	1	1	1
OG0004800	OG0004800	1	1	1	1	1
OG0004801	OG0004801	1	1	1	1	1
OG0004802	OG0004802	1	1	1	1	1
OG0004803	OG0004803	1	1	1	1	1
OG0004804	OG0004804	1	1	1	1	1
OG0004805	OG0004805	1	1	1	1	1
OG0004806	OG0004806	1	1	1	1	1
OG0004807	OG0004807	1	1	1	1	1
OG0004808	OG0004808	1	1	1	1	1
OG0004809	OG0004809	1	1	1	1	1
OG0004810	OG0004810	1	1	1	1	1
OG0004811	OG0004811	1	1	1	1	1
OG0004812	OG0004812	1	1	1	1	1
OG0004813	OG0004813	1	1	1	1	1
OG0004814	OG0004814	1	1	1	1	1
OG0004815	OG0004815	1	1	1	1	1
OG0004816	OG0004816	1	1	1	1	1
OG0004817	OG0004817	1	1	1	1	1
OG0004818	OG0004818	1	1	1	1	1
OG0004819	OG0004819	1	1	1	1	1
OG0004820	OG0004820	1	1	1	1	1
OG0004821	OG0004821	1	1	1	1	1
OG0004822	OG0004822	1	1	1	1	1
OG0004823	OG0004823	1	1	1	1	1
OG0004824	OG0004824	1	1	1	1	1
OG0004825	OG0004825	1	1	1	1	1
OG0004826	OG0004826	1	1	1	1	1
OG0004827	OG0004827	1	1	1	1	1
OG0004828	OG0004828	1	1	1	1	1
OG0004829	OG0004829	1	1	1	1	1
OG0004830	OG0004830	1	1	1	1	1
OG0004831	OG0004831	1	1	1	1	1
OG0004832	OG0004832	1	1	1	1	1
OG0004833	OG0004833	1	1	1	1	1
OG0004834	OG0004834	1	1	1	1	1
OG0004835	OG0004835	1	1	1	1	1
OG0004836	OG0004836	1	1	1	1	1
OG0004837	OG0004837	1	1	1	1	1
OG0004838	OG0004838	1	1	1	1	1
OG0004839	OG0004839	1	1	1	1	1
OG0004840	OG0004840	1	1	1	1	1
OG0004841	OG0004841	1	1	1	1	1
OG0004842	OG0004842	1	1	1	1	1
OG0004843	OG0004843	1	1	1	1	1
OG0004844	OG0004844	1	1	1	1	1
OG0004845	OG0004845	1	1	1	1	1
OG0004846	OG0004846	1	1	1	1	1
OG0004847	OG0004847	1	1	1	1	1
OG0004848	OG0004848	1	1	1	1	1
OG0004849	OG0004849	1	1	1	1	1
OG0004850	OG0004850	1	1	1	1	1
OG0004851	OG0004851	1	1	1	1	1
OG0004852	OG0004852	1	1	1	1	1
OG0004853	OG0004853	1	1	1	1	1
